Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location,Land Type_x,Land Type_y
2019,58,105828,105828,19-25 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mrs Parma's,19 Little Bourke Street MELBOURNE 3000,300,144.9719901696,-37.8107428599046,"-37.810742859904565, 144.97199016960002",Commercial,Commercial
2019,58,105831,105831,47-55 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bodega Underground,"Shop 2, 47-55 Little Bourke Street MELBOURNE 3000",60,144.9711096464,-37.8110240339021,"-37.81102403390212, 144.9711096464",Commercial,Commercial
2019,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The European,"Ground , 161 Spring Street MELBOURNE 3000",703,144.972429694106,-37.81095112345,"-37.81095112345, 144.97242969410638",Commercial,Commercial
2019,61,105858,105858,590-592 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Holey Moley Golf Club,590-592 Little Bourke Street MELBOURNE 3000,700,144.95469881445,-37.8153384986928,"-37.81533849869275, 144.95469881445",Commercial,Commercial
2019,64,105870,105870,380-384 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Kirk's Public Bar,382 Little Bourke Street MELBOURNE 3000,98,144.961328074584,-37.8135435217,"-37.8135435217, 144.96132807458443",Commercial,Commercial
2019,66,105691,105691,209-211 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Boilermaker House,209-211 Lonsdale Street MELBOURNE 3000,180,144.96626025195,-37.8114314365119,"-37.81143143651185, 144.96626025195002",Commercial,Commercial
2019,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Mezcalito Agave Bar,235 Lonsdale Street MELBOURNE 3000,100,144.96554789575,-37.8115803874059,"-37.81158038740586, 144.96554789574998",Commercial,Commercial
2019,66,105878,105878,242-244 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Shanghai Club,"Unit 1, Ground , 242 Little Bourke Street MELBOURNE 3000",209,144.96558664045,-37.812094056215,"-37.81209405621503, 144.96558664045",Commercial,Commercial
2019,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cookie,"Unit , Level 1, 252 Swanston Street MELBOURNE 3000",300,144.965271426409,-37.81199286335,"-37.81199286335, 144.965271426409",Commercial,Commercial
2019,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Section 8 Bar,27-29 Tattersalls Lane MELBOURNE 3000,100,144.965389550666,-37.8117616219,"-37.8117616219, 144.96538955066575",Commercial,Commercial
2019,66,109952,109952,7-9 Waratah Place MELBOURNE 3000,Melbourne (CBD),Manchuria,"Level 1, 7-9 Waratah Place MELBOURNE 3000",80,144.966990317891,-37.8116248871,"-37.8116248871, 144.96699031789075",Commercial,Commercial
2019,66,635138,635138,13 Heffernan Lane MELBOURNE 3000,Melbourne (CBD),Union Electric,13 Heffernan Lane MELBOURNE 3000,100,144.966591673867,-37.8118017467,"-37.8118017467, 144.9665916738665",Commercial,Commercial
2019,68,105900,105900,40-46 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Longsong,"Level 1, 40-46 Little Bourke Street MELBOURNE 3000",250,144.9711821656,-37.8105908065687,"-37.81059080656873, 144.9711821656",Commercial,Commercial
2019,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),Metropolitan Hotel,263-267 William Street MELBOURNE 3000,300,144.95658352206,-37.81292377005,"-37.812923770050006, 144.95658352206044",Commercial,Commercial
2019,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),La La Land,"Level 1, 391 Little Lonsdale Street MELBOURNE 3000",175,144.9603413046,-37.811874044517,"-37.811874044517, 144.9603413046",Commercial,Commercial
2019,74,106019,106019,399-401 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Novotel/Ibis Melbourne Central,"Level 4, 399-0 Little Lonsdale Street MELBOURNE 3000",786,144.96013610345,-37.8120455178183,"-37.81204551781832, 144.96013610345",Commercial,Commercial
2019,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Father's Office,249 Little Lonsdale Street MELBOURNE 3000,370,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2019,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE 3000,370,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2019,85,102596,102596,22 Drewery Place MELBOURNE 3000,Melbourne (CBD),Sister Bella,9 Drewery Place MELBOURNE 3000,80,144.96381670235,-37.8113552692189,"-37.81135526921891, 144.96381670235",Commercial,Commercial
2019,85,102597,102597,2-20 Drewery Place MELBOURNE 3000,Melbourne (CBD),Baroq House,"Gnd & Bmt , 2 Drewery Place MELBOURNE 3000",303,144.963970258074,-37.81130312385,"-37.81130312385, 144.9639702580742",Commercial,Commercial
2019,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Diesel Bar,202 La Trobe Street MELBOURNE 3000,375,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2019,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),B. Lucky & Sons,"Shop 307, Level 3, 300 La Trobe Street MELBOURNE 3000",300,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2019,87,108567,108567,300 Russell Street MELBOURNE 3000,Melbourne (CBD),Jankara Karaoke,"Ground , 300 Russell Street MELBOURNE 3000",80,144.966905049105,-37.80951656,"-37.80951656, 144.96690504910487",Commercial,Commercial
2019,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murphy's Cafe,"Part Ground , 124 La Trobe Street MELBOURNE 3000",156,144.964588694819,-37.80821791505,"-37.80821791505, 144.9645886948187",Commercial,Commercial
2019,97,105493,105493,52 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Karaoke Box,52 La Trobe Street MELBOURNE 3000,300,144.9672463479,-37.8082852646192,"-37.80828526461921, 144.96724634790002",Commercial,Commercial
2019,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Workshop,"Level 1, 413-417 Elizabeth Street MELBOURNE 3000",230,144.960521774422,-37.80918733525,"-37.80918733525, 144.9605217744215",Commercial,Commercial
2019,105,103301,103301,442-450 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Kicks,446-450 Elizabeth Street MELBOURNE 3000,365,144.960858722342,-37.8083080579,"-37.8083080579, 144.96085872234173",Commercial,Commercial
2019,107,108561,108561,380-388 Russell Street MELBOURNE 3000,Melbourne (CBD),Blue Moon Bar,"Part Ground , 380 Russell Street MELBOURNE 3000",170,144.966105304393,-37.80749393235,"-37.80749393235, 144.96610530439278",Commercial,Commercial
2019,115,104103,104103,34-38 Franklin Street MELBOURNE 3000,Melbourne (CBD),Captain Melville,34-38 Franklin Street MELBOURNE 3000,355,144.9616202307,-37.8075189651329,"-37.8075189651329, 144.96162023070002",Commercial,Commercial
2019,216,102714,102714,350-352 Drummond Street CARLTON 3053,Carlton,Eva on Drummond,Front 350-352 Drummond Street CARLTON 3053,70,144.969271207383,-37.7977107422,"-37.7977107422, 144.9692712073831",Mixed,Mixed
2019,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON 3053,46,144.967376292728,-37.7999858147,"-37.7999858147, 144.96737629272758",Mixed,Mixed
2019,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,91 Cardigan Street CARLTON 3053,154,144.964505717648,-37.80448531725,"-37.80448531725, 144.96450571764836",Mixed,Mixed
2019,268,108154,108153,49 Rathdowne Street CARLTON 3053,Carlton,Epocha Restaurant,49 Rathdowne Street CARLTON 3053,124,144.968562235686,-37.8057719265,"-37.8057719265, 144.9685622356859",Mixed,Mixed
2019,270,579293,104468,230 Grattan Street PARKVILLE 3010,Parkville,University House Club,230 Grattan Street PARKVILLE 3010,611,144.9612087442,-37.7967716957783,"-37.79677169577826, 144.9612087442",Residential,Residential
2019,270,664626,104468,230 Grattan Street PARKVILLE 3010,Parkville,The Ida Bar,"Part Level 1, 230 Grattan Street PARKVILLE 3010",200,144.9612087442,-37.7967716957783,"-37.79677169577826, 144.9612087442",Residential,Residential
2019,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,Limerick Castle Hotel & Restaurant,161-163 Errol Street NORTH MELBOURNE 3051,175,144.949637993118,-37.8011579532,"-37.8011579532, 144.94963799311807",Mixed,Mixed
2019,358,109829,109829,312-316 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Victoria Hotel,312-316 Victoria Street NORTH MELBOURNE 3051,130,144.955705105487,-37.8056323443,"-37.8056323443, 144.9557051054865",Mixed,Mixed
2019,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,240-248 Victoria Street NORTH MELBOURNE 3051,150,144.958122624491,-37.80591122785,"-37.80591122785, 144.95812262449067",Mixed,Mixed
2019,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,Metropolitan Hotel,42 Courtney Street NORTH MELBOURNE 3051,100,144.954098856438,-37.80143001585,"-37.80143001585, 144.95409885643846",Mixed,Mixed
2019,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE 3051,317,144.953033827195,-37.8008983369,"-37.800898336900005, 144.9530338271951",Mixed,Mixed
2019,730,110473,110473,65-73 Haig Street SOUTHBANK VIC 3006,Southbank,The Backlot Studios,65-71 Haig Street SOUTHBANK VIC 3006,78,144.956556491421,-37.82788535935,"-37.827885359350006, 144.956556491421",Commercial,Commercial
2019,733,110399,110399,105-107 Clarendon Street SOUTHBANK VIC 3006,Southbank,The Cloakroom Bar,"Level 46 105 Clarendon Street, SOUTHBANK VIC 3006",50,144.958257005678,-37.82713113065,"-37.82713113065, 144.9582570056776",Commercial,Commercial
2019,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,The Barre,Part ground 100 St Kilda Road SOUTHBANK VIC 3006,300,144.96817034075,-37.8209420403145,"-37.82094204031448, 144.96817034075002",Commercial,Commercial
2019,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,P J O'Briens Irish Pub & Side Bar,"Shop 12-16, Ground 3 Southgate Avenue SOUTHBANK VIC 3006",549,144.966303090775,-37.82071820925,"-37.82071820925, 144.96630309077528",Commercial,Commercial
2019,753,598987,598987,Evan Walker Bridge SOUTHBANK VIC 3006,Southbank,Ponyfish Island,Kiosk Evan Walker Bridge SOUTHBANK VIC 3006,150,144.9650647071,-37.8198322293628,"-37.81983222936279, 144.9650647071",Commercial,Commercial
2019,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Soho Restaurant & Bar,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,200,144.963374132505,-37.82092447295,"-37.82092447295, 144.9633741325051",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,R Bar by Rockpool,"Shop 3, Ground 8 Whiteman Street SOUTHBANK VIC 3006",555,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Lumia Bar,"Shop 73, Ground 8 Whiteman Street SOUTHBANK VIC 3006",140,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Plus 5,37 South Wharf Promenade SOUTH WHARF VIC 3006,90,144.950614615564,-37.8241117384,"-37.824111738400006, 144.95061461556418",Commercial,Commercial
2019,861,102503,102503,161-173 Domain Road SOUTH YARRA VIC 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA VIC 3141,245,144.981700021239,-37.83431689595,"-37.83431689595, 144.98170002123896",Residential,Residential
2019,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,The Medallion Club,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",5000,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Hightail,"Tenancy 40, LwrGround 0, 18-0 Batmans Hill Drive DOCKLANDS 3008",900,144.949822025254,-37.82131269085,"-37.82131269085, 144.94982202525404",Commercial,Commercial
2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Mama Rumaan,"Shed 9, Part  Harbour Esplanade DOCKLANDS 3008",60,144.943668825385,-37.81648918185,"-37.81648918185, 144.9436688253851",Commercial,Commercial
2019,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,Waterfront Venues Melbourne,"Suite 2, Level 1, 78 Docklands Drive DOCKLANDS 3008",1059,144.939581606632,-37.8152440667,"-37.8152440667, 144.93958160663215",Commercial,Commercial
2019,1110,593739,593739,99-127 Pearl River Road DOCKLANDS 3008,Docklands,Igloo Cafe & St Moritz Bar,105 Pearl River Road DOCKLANDS 3008,100,144.93563148395,-37.8121381498865,"-37.81213814988652, 144.93563148394998",Commercial,Commercial
2020,6,578321,573333,Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Beer De Luxe,"Tenancy 17 & 23, Lvls 1-2 Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",1000,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2020,11,103993,103993,Waterside Hotel 508-514 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Waterside Hotel,Waterside Hotel 508-514 Flinders Street MELBOURNE VIC 3000,983,144.9571504476,-37.8201659980792,"-37.82016599807918, 144.9571504476",Commercial,Commercial
2020,12,103994,103994,502-504 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Insignia on Flinders,502-504 Flinders Street MELBOURNE VIC 3000,100,144.95765644665,-37.8200568894661,"-37.82005688946613, 144.95765644665",Commercial,Commercial
2020,12,104824,104824,11A Highlander Lane MELBOURNE VIC 3000,Melbourne (CBD),Highlander Bar,11A Highlander Lane MELBOURNE VIC 3000,202,144.95797023355,-37.8197031394551,"-37.81970313945506, 144.95797023355",Commercial,Commercial
2020,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,Gnd & Flr1 20 King Street MELBOURNE VIC 3000,660,144.957713780495,-37.8197759733,"-37.8197759733, 144.9577137804946",Commercial,Commercial
2020,14,103172,103172,31-39 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),The Joint Bar,Level 1-2 35 Elizabeth Street MELBOURNE VIC 3000,329,144.964334423197,-37.81742176045,"-37.81742176045, 144.96433442319747",Commercial,Commercial
2020,14,104003,104003,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Candela Nuevo,Suite 1201 & Part Rooftop 2 Queen Street MELBOURNE VIC 3000,300,144.962710414155,-37.8185876429,"-37.8185876429, 144.96271041415488",Commercial,Commercial
2020,15,109257,109257,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Young & Jacksons,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,470,144.967022915916,-37.8173559295,"-37.8173559295, 144.96702291591578",Commercial,Commercial
2020,16,108532,108532,Cavendish House Apartments 27-37 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Whiskey Den,"Lot 2B, Ground 27 Russell Street MELBOURNE VIC 3000",40,144.969247616264,-37.81598739985,"-37.81598739985, 144.9692476162641",Commercial,Commercial
2020,22,105394,105394,62-66 King Street MELBOURNE VIC 3000,Melbourne (CBD),KSR Art Bar,Level 1 62-66 King Street MELBOURNE VIC 3000,240,144.957146946402,-37.81874468575,"-37.81874468575, 144.95714694640196",Commercial,Commercial
2020,24,103174,103174,55-57 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Fiftyfive,Basement 55 Elizabeth Street MELBOURNE VIC 3000,88,144.964129971153,-37.8169723947,"-37.8169723947, 144.96412997115252",Commercial,Commercial
2020,27,102064,102064,69-73 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Harley House,Basement 71 Collins Street MELBOURNE VIC 3000,210,144.97134923095,-37.814344220607,"-37.81434422060704, 144.97134923095",Commercial,Commercial
2020,33,102131,110666,394 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Bank On Collins,Ground 394 Collins Street MELBOURNE VIC 3000,300,144.961079388338,-37.8166130827,"-37.8166130827, 144.96107938833774",Commercial,Commercial
2020,35,109271,109271,Century Building 125-133 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Max Watt's,Gnd & Bmt 125 Swanston Street MELBOURNE VIC 3000,800,144.965799027577,-37.8147224869,"-37.8147224869, 144.96579902757662",Commercial,Commercial
2020,37,102158,102158,86-88 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Indu & Mejico,86A Collins Street MELBOURNE VIC 3000,290,144.9705843906,-37.8139367650688,"-37.81393676506883, 144.97058439059998",Commercial,Commercial
2020,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CitiClub On Queen Hotel,"Pt Gnd & Lvl 1, Level 2-7 113 Queen Street MELBOURNE VIC 3000",940,144.960636051482,-37.81581228795,"-37.81581228795, 144.96063605148169",Commercial,Commercial
2020,43,108069,108069,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Turf Bar & Restaurant,"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",527,144.96053356882,-37.8154953765,"-37.8154953765, 144.9605335688197",Commercial,Commercial
2020,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),New Guernica,Level 2 318-322 Little Collins Street MELBOURNE VIC 3000,380,144.96400961705,-37.8148866085961,"-37.814886608596126, 144.96400961705",Commercial,Commercial
2020,46,101130,101130,193-199 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Carlton Hotel,Levels 1-4  and Rooftop 193-199 Bourke Street MELBOURNE VIC 3000,366,144.9676457082,-37.8132044154818,"-37.81320441548179, 144.9676457082",Commercial,Commercial
2020,46,105964,105964,188-194 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gin Palace,10 Russell Place MELBOURNE VIC 3000,150,144.9675811687,-37.813907449367,"-37.81390744936704, 144.9675811687",Commercial,Commercial
2020,46,111394,111394,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,Melbourne (CBD),Bar Ampere,16 Russell Place MELBOURNE VIC 3000,60,144.9674365318,-37.8135390268566,"-37.813539026856645, 144.9674365318",Commercial,Commercial
2020,48,101109,101109,39-43 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Spleen Central,41 Bourke Street MELBOURNE VIC 3000,100,144.9720476845,-37.8119351376798,"-37.81193513767982, 144.9720476845",Commercial,Commercial
2020,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Club Jankara,Level 2 59-63 Bourke Street MELBOURNE VIC 3000,150,144.9715655659,-37.8121234270013,"-37.81212342700134, 144.9715655659",Commercial,Commercial
